"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158"
"11",0.122631589036915,0.113819747392586,0.0189108420130101,0.00371722647362676,0.00447844461404981,0.00315591621755385,0.00178123425225823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12",0.0811092305107931,0.0783292585509716,0.0574939385377246,0.0435151155606583,0.0473104726999156,0.0436097237157087,0.0389355773835602,0.0394928523072848,0.0646691065985471,0.071244724134836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13",0.0793482374285142,0.0381966902963469,0.0422726930991427,0.0446025526764703,0.060635517550168,0.0265974395370747,0.049468692214487,0.0509581771977962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14",0.0141679960549275,0.0233263297777094,0.0747763320779971,0.0646090110698178,0.0407036318387223,0.0299972548605113,0.0278418531866669,0.027345047303239,0.0314149070602215,0.0506970050137832,0.0405356535411077,0.0471761977652428,0.056122377425884,0.0466552637218716,0.0379491393022979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15",0.0572701121498891,0.0562214205652625,0.053838663610719,0.0609280989226525,0.0830028157768691,0.079363080625021,0.0509367600996138,0.0484500850593284,0.0512679110880728,0.0524441502914927,0.0530854352609392,0.0426891806270661,0.0370553269936453,0.0408499769823845,0.0386204283937618,0.0369937831521504,0.0581913461759218,0.0819485741711636,0.084463953507281,0.0642635571056587,0.0554349359201953,0.0599413106198982,0.065409092901013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16",0.0482352617897055,0.0506753679484459,0.0634953955049317,0.0546918681762101,0.0997629862342339,0.104002316089122,0.0397368042573512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17",0.041419049519687,0.048962320293016,0.0470805397210723,0.0519271667654446,0.0829045101151192,0.0644271916113664,0.0391292219742944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18",0.0417203576239291,0.0409479211217348,0.0471693273290092,0.065478162984157,0.0507115239646334,0.0680527069765365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19",0.0668178024776908,0.0637580247769075,0.0834006916745579,0.0165180693369391,0.000771124067140354,0.00226910792898566,0.00161847204528099,0.000537659112290051,0.00144309284590173,0.00120595573430591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20",0.123066715174877,0.0934442266417062,0.123437775232874,0.0024812829505426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21",0.0925571841084474,0.0568781679392483,0.0889755825072646,0.0863922942123434,0.0818814517904941,0.0506984864546462,0.028816832987556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22",0.0897971725295761,0.0630521670614505,0.12835241880029,0.117878308722207,0.133069932886477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23",0.0695735609450458,0.1234969212995,0.216649517755454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24",0.121696645536666,0.117342809026264,0.0774200219465544,0.087032005987528,0.00617531100590959,0.127903206497078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25",0.0479510574767624,0.0416125155530026,0.0663581542286552,0.0437777554302298,0.058226034577269,0.0704941386572833,0.0394727608727012,0.0714054078457548,0.0482370670059478,0.115465108352394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26",0.114243482957113,0.11650552146946,0.129443850362832,0.128057145210595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27",0.0947517938496909,0.0828889208128192,0.0682294994095004,0.0681448661576504,0.0561971402740391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28",0.129474333325986,0.0411093554033265,0.0117716833278136,0.00617264042820669,0.00229508221778778,0.00176380113935948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29",0.0394192755109438,0.0198857855944486,0.0213160085495326,0.0363893765313524,0.0272543006396892,0.000208852400733369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30",0.0289569563645623,0.0366661046017761,0.0486766825604828,0.0594389005203187,0.0663337918126818,0.0568588588257055,0.0646806813915316,0.0759702541996068,0.0776470206457296,0.0799556763258929,0.0667596506916409,0.0706679258061285,0.0879222242053222,0.0977972616718636,0.0986197991676818,0.0835892782525697,0.0717200802577259,0.0662564799277801,0.0637239364691535,0.0634646770735287,0.0719886787053405,0.0729463754962473,0.0379946939678025,0.011120178879127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31",0.0883282251638573,0.119553098115185,0.1411258588584,0.133505962814409,0.146539154253999,0.109562002952765,0.0992556978413847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32",0.152967337078823,0.0942819449428241,0.124487946729134,0.144561990690658,0.153300780558561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33",0.090481990504612,0.0923465184720329,0.0974398849450804,0.116746867025944,0.118434739052331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34",0.0523404651974884,0.0507805745572086,0.0473746962221195,0.0473466851619611,0.0572091600275134,0.0590795697097996,0.0509852877828006,0.0419712434479593,0.0425750150131036,0.0378316577467523,0.0410438107030578,0.0425343737647461,0.0355984983560758,0.0182852146593354,0.0158215066369984,0.0225712311266736,0.0352314124170064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35",0.101382093030565,0.0770608181672644,0.0388317061889683,0.0469536902648355,0.052605686095187,0.0483493221644796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36",0.0267460020254818,0.0929784936410122,0.0923890832939158,0.0262332395744954,0.0258345814735773,0.0658627252148198,0.059650184701012,0.0114882222523835,0.00654867286581232,0.0129793917843018,0.0158031763149042,0.0106973209060709,0.0111007095485116,0.0131307495484326,0.0119504085958487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37",0.113369246352356,0.0966737759872551,0.0678856671226315,0.0417699938668667,0.0672034263752074,0.0567352766368243,0.023153321594155,0.0186247204599505,0.0157007604796642,0.0181787077940729,0.0143132919226334,0.0170534008076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38",0.0573467697488148,0.0823752677599164,0.120054821299954,0.0639800521168697,0.0100465645677662,0.0350684028310322,0.00277516836014666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39",0.0330499616928527,0.0336230830391378,0.0344623418967329,0.0354438296433701,0.0366007526970746,0.0378394148857308,0.0385407674793667,0.0382393500099482,0.0377327140977027,0.0376262474013858,0.038343109590594,0.03928773396443,0.0403184690467033,0.0425054705088326,0.0458044433483315,0.0491561182053074,0.0512928235712287,0.0532458387374007,0.0550362545298474,0.0569875050136996,0.058784254124221,0.059842925223984,0.0603085215596533,0.0610550772124663,0.0640920239332905,0.0666272561261465,0.0677221426745206,0.0674035552966775,0.0662963720948934,0.0648022896784949,0.0620779352493774,0.0572672444110323,0.0516817658542978,0.0483053040347985,0.0476047227563026,0.048324298174123,0.0490627825770578,0.0488838923554529,0.0482032661319052,0.0471767576031706,0.0462233116744182,0.045233252115715,0.0435224732343198,0.0422509467415494,0.0418548159303805,0.0430502200782485,0.0452880362908719,0.0488336076381806,0.0530172459531016,0.0572427689253199,0.0606021902842456,0.062342393464802,0.0613452431929791,0.0590191127156253,0.0576895316919915,0.0572917592248257,0.0576333914486545,0.0585878047975408,0.0596890097173008,0.0602677044346739,0.0601934054625035,0.0605068683659166,0.0605166524503222,0.058086794993684,0.0550721000975639,0.0524673568763889,0.0504464410739997,0.0492049293041668,0.0482549500822702,0.0468687367448819,0.0449622284568543,0.0441211299585496,0.0443922158399891,0.0450824473820013,0.0453881904009199,0.0448964332418279,0.0436707886202424,0.043044181531298,0.0424647083049096,0.0422118382474369,0.0418830615259467,0.0407999722977335,0.0397325702109338,0.0395063333128147,0.0390841808190261,0.0386754075784801,0.0376923031784786,0.0365871359348144,0.0360936303170745,0.0357794296744079,0.0356134346664799,0.0353590765440449,0.0344773507020604,0.0339073672072983,0.0342815978767727,0.0356760659661306,0.037288930086615,0.0390969997449922,0.0412632710259502,0.0453306268400136,0.0508927821344335,0.0567559813667219,0.0618938363257635,0.066597877758312,0.0688699194759798,0.068855941276222,0.0692556961196195,0.0685381693975365,0.0677814575896008,0.0669789906291729,0.0650718433832615,0.0622643194972926,0.0602232594021867,0.0579417579426793,0.0553858401183892,0.052729969971461,0.0511234194818519,0.0499725364953932,0.0473496414535707,0.0449929778616181,0.0434106252545214,0.0421648132363293,0.0414963786619381,0.0396790654698647,0.0374059982445606,0.0367008347140607,0.0372568907432727,0.0388715011003846,0.0416358440003501,0.0452530173188645,0.0488570433030552,0.0522306217142695,0.053636757114022,0.053452214443039,0.0528582103166512,0.0523807481137788,0.0522567177152362,0.0522848197610362,,,,,,,,,,,,,,,,,,,,
"40",0.0716676381807868,0.0787585346193936,0.081376870322042,0.107761486477186,0.0815509783903395,0.0886050710542817,0.0846638234795489,0.0371873613644925,0.00973741596332909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41",0.0365248685098404,0.0420365121213756,0.0396389657101546,0.0512781321241368,0.0781084886898427,0.0815258767875667,0.0637532213334722,0.060934511305591,0.0808643679820468,0.1109076677395,0.119615172674217,0.0420173473581088,0.00965920355144741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42",0.0797493937836478,0.123374153103682,0.149271822063403,0.112282495547468,0.0371580035088511,0.00962131757664784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43",0.00965249510211827,0.0189854578911688,0.0317710563538263,0.0398538482527924,0.0470274585562911,0.0599100731622216,0.0858391267580372,0.089573073771545,0.102809942477332,0.0879771955023224,0.0636840259301188,0.0682199753513446,0.0658165781932237,0.0504449968639278,0.0486217750564312,0.0325935948038117,0.0256954627557236,0.0219885256100474,0.0153987468803415,0.011809774078183,0.0146180878774222,0.0169304950189991,0.023274533241381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44",0.0107650588080881,0.0103674157857543,0.0109752315961928,0.0121806330188789,0.0126076548886359,0.0109604376747131,0.00985159928386191,0.0110118965444268,0.0136315850119271,0.0183481333287634,0.0200418827738481,0.0255772635687504,0.0358149432703874,0.032797661198224,0.0490033360165997,0.0876189328574181,0.0902807011631328,0.0885890442795913,0.0845651278953387,0.0622574721017613,0.0559971329331539,0.0479607918367407,0.0318407188777284,0.0392988472526211,0.0401448100730591,0.0277032344574731,0.0229903351807324,0.017943996679472,0.024512790208644,0.0153989003116892,0.014346103248532,0.0174865479540116,0.0215834116629525,0.027933247357406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45",0.0117953113910597,0.0119158624749735,0.0107503849343346,0.00999425526668895,0.0115717914067736,0.0133116459092663,0.0141858246132917,0.0151202405537044,0.0163848349614522,0.0234826256339691,0.0370658982803295,0.0666447195402535,0.0859852851178497,0.088495130303213,0.0644169736554014,0.0234004077679106,0.0194568364690987,0.00972771117163662,0.00463616933587567,0.0117968599600939,0.0126301145380963,0.0146822234758313,0.0272420842333901,0.0287255317733557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46",0.120318111916404,0.125878631511322,0.109409727185049,0.115031229604157,0.0767085912481132,0.0747714388857159,0.0806022747772635,0.0590690236374499,0.0524365798194249,0.0455877921283663,0.0205535291066014,0.0154360704381329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47",0.0993135833763314,0.127818236398424,0.141273274130257,0.103283933974183,0.0927282616114981,0.0908796530401392,0.0890679172677945,0.0877254047556304,0.0888507420383966,0.0836960624728562,0.0213975717608893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48",0.0296860011447653,0.00764432145193671,0.00167179898091687,0.00544549701433781,0.0314959449441161,0.0163101132245072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49",0.0239680376363632,0.0372548110927419,0.0898878799463003,0.0738008221820337,0.0598298040405081,0.0451982001295534,0.0442486512169388,0.0618000097467124,0.0770204247053977,0.0761984926347963,0.0710144368505833,0.0620599313357468,0.050818985359782,0.0364623176632423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
